Star: BD17;    Mass table: frdm2012
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.455      285.0     11.1290     12.5792     11.5420
      0.455      290.0     11.4337     18.3530     13.5787
      0.455      295.0     11.6685     23.6171     15.4064
      0.455      300.0     11.8464     28.2977     17.0105
      0.455      305.0     11.9846     32.3130     18.3769
      0.455      310.0     12.0957     35.6255     19.5021
      0.455      315.0     12.0957     35.6255     19.5021
      0.455      320.0     12.2023     37.8848     20.2905
      0.455      325.0     12.2985     39.4818     20.8619
      0.455      330.0     12.3896     40.5457     21.2609
      0.455      335.0     12.4746     41.2212     21.5327
      0.455      340.0     12.5480     41.6414     21.7157
      0.455      345.0     12.6056     41.9046     21.8382
      0.455      350.0     12.6475     42.0732     21.9201
      0.455      355.0     12.6763     42.1841     21.9748
      0.455      360.0     12.6942     42.2561     22.0098
      0.455      365.0     12.7036     42.2966     22.0290
      0.455      370.0     12.7065     42.3063     22.0340
      0.455      375.0     12.7065     42.3063     22.0340
      0.455      380.0     12.7065     42.3063     22.0340
      0.455      385.0     12.7065     42.3062     22.0340
      0.455      390.0     12.7065     42.3062     22.0339
      0.455      395.0     12.7065     42.3062     22.0339
      0.455      400.0     12.7065     42.3061     22.0339
      0.460      200.0         NaN        -Inf        -Inf
      0.460      205.0         NaN        -Inf        -Inf
      0.460      210.0     -4.6624   -354.4477   -115.4956
      0.460      215.0     -3.1289   -227.2837    -74.1542
      0.460      220.0     -2.0429   -204.1172    -66.0750
      0.460      225.0      0.7953   -171.1955    -53.7148
      0.460      230.0      3.2046   -145.8594    -44.0496
      0.460      235.0      4.5754   -123.0188    -35.8804
      0.460      240.0      5.5346   -101.9160    -28.5414
      0.460      245.0      6.1055    -81.3357    -21.6316
      0.460      250.0      6.6655    -57.7542    -13.7780
      0.460      255.0      7.7674    -41.1731     -7.7752
      0.460      260.0      8.6656    -28.7063     -3.2144
      0.460      265.0      9.3206    -18.8362      0.3582
      0.460      270.0      9.8271    -10.6013      3.3119
      0.460      275.0     10.2537     -3.3445      5.9013
      0.460      280.0     10.6392      3.3353      8.2800
      0.460      285.0     11.0017      9.6522     10.5280
      0.460      290.0     11.3264     15.6043     12.6348
      0.460      295.0     11.5900     21.1204     14.5618
      0.460      300.0     11.7892     26.1283     16.2841
      0.460      305.0     11.9412     30.5497     17.7886
      0.460      310.0     12.0619     34.3111     19.0626
      0.460      315.0     12.1625     37.3847     20.1049
      0.460      320.0     12.2513     39.7854     20.9261
      0.460      325.0     12.3339     41.5594     21.5443
      0.460      330.0     12.4145     42.7841     21.9872
      0.460      335.0     12.4936     43.5738     22.2911
      0.460      340.0     12.5660     44.0619     22.4950
      0.460      345.0     12.6251     44.3595     22.6294
      0.460      350.0     12.6690     44.5442     22.7178
      0.460      355.0     12.6991     44.6615     22.7754
      0.460      360.0     12.7176     44.7351     22.8112
      0.460      365.0     12.7176     44.7351     22.8112
      0.460      370.0     12.7176     44.7351     22.8112
      0.460      375.0     12.7176     44.7350     22.8112
      0.460      380.0     12.7176     44.7350     22.8112
      0.460      385.0     12.7176     44.7350     22.8112
      0.460      390.0     12.7176     44.7350     22.8112
      0.460      395.0     12.7176     44.7349     22.8112
      0.460      400.0     12.7176     44.7349     22.8112
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0         NaN        -Inf        -Inf
      0.465      210.0         NaN        -Inf        -Inf
      0.465      215.0     -4.3300   -361.1418   -117.3914
      0.465      220.0     -2.9834   -225.3815    -73.4526
      0.465      225.0     -1.8771   -201.3927    -65.0990
      0.465      230.0      0.9056   -169.9750    -53.2531
      0.465      235.0      3.3283   -144.7363    -43.6097
      0.465      240.0      4.7242   -121.8686    -35.4149
      0.465      245.0      5.7097   -100.5924    -28.0031
      0.465      250.0      6.2639    -79.2894    -20.8755
      0.465      255.0      7.2897    -51.6994    -11.4354
      0.465      260.0      8.3801    -35.0527     -5.4195
      0.465      265.0      9.1230    -23.3316     -1.2006
      0.465      270.0      9.6801    -14.0817      2.1091
      0.465      275.0     10.1382     -6.2383      4.9058
      0.465      280.0     10.5372      0.7364      7.3871
      0.465      285.0     10.9034      7.1966      9.6831
