Star: HE1523;    Mass table: ws4
Tables of ages from Th/U, Th/X and U/X chronometers
=============================================================
      Ye         S_final      Th/U      Th/X       U/X
      0.445      230.0      2.5470   -140.9618    -42.9440
      0.445      235.0      4.1479   -119.4254    -35.0318
      0.445      240.0      5.6296   -101.4552    -28.3309
      0.445      245.0      6.8777    -85.8011    -22.5225
      0.445      250.0      7.8642    -71.5050    -17.3221
      0.445      255.0      8.6482    -57.9160    -12.4833
      0.445      260.0      9.3760    -44.6643     -7.7895
      0.445      265.0     10.0754    -31.5944     -3.1726
      0.445      270.0     10.6878    -18.5127      1.3890
      0.445      275.0     11.3961     -7.0494      5.5027
      0.445      280.0     11.9838      2.2677      8.8545
      0.445      285.0     12.4044      9.7482     11.5107
      0.445      290.0     12.7346     15.8046     13.6543
      0.445      295.0     13.0085     20.7166     15.3969
      0.445      300.0     13.2361     24.6711     16.8047
      0.445      305.0     13.4253     27.8213     17.9315
      0.445      310.0     13.5825     30.2990     18.8234
      0.445      315.0     13.7124     32.2201     19.5204
      0.445      320.0     13.8213     33.6907     20.0604
      0.445      325.0     13.9129     34.7699     20.4646
      0.445      330.0     13.9777     35.4917     20.7374
      0.445      335.0     14.0241     35.9796     20.9234
      0.445      340.0     14.0615     36.3307     21.0601
      0.445      345.0     14.0921     36.5819     21.1605
      0.445      350.0     14.1148     36.7456     21.2278
      0.445      355.0     14.1286     36.8357     21.2657
      0.445      360.0     14.1347     36.8742     21.2820
      0.445      365.0     14.1369     36.8879     21.2879
      0.445      370.0     14.1369     36.8880     21.2879
      0.445      375.0     14.1369     36.8880     21.2879
      0.445      380.0     14.1369     36.8880     21.2879
      0.445      385.0     14.1369     36.8880     21.2879
      0.445      390.0     14.1369     36.8880     21.2879
      0.445      395.0     14.1369     36.8880     21.2879
      0.445      400.0     14.1369     36.8880     21.2879
      0.450      200.0     -3.0596   -313.6560   -101.4799
      0.450      205.0     -4.7664   -287.0399    -94.2036
      0.450      210.0     -3.1272   -269.2558    -87.4546
      0.450      215.0     -1.3653   -249.8919    -80.1217
      0.450      220.0     -0.1329   -225.7725    -71.6413
      0.450      225.0      0.5626   -198.7929    -62.6188
      0.450      230.0      1.0500   -166.2802    -51.9841
      0.450      235.0      2.6196   -138.8128    -42.2136
      0.450      240.0      4.2839   -117.4368    -34.3093
      0.450      245.0      5.7903    -99.6072    -27.6361
      0.450      250.0      7.0184    -84.0840    -21.8828
      0.450      255.0      7.9720    -69.8660    -16.7295
      0.450      260.0      8.7382    -56.3538    -11.9271
      0.450      265.0      9.4681    -43.1539     -7.2483
      0.450      270.0     10.1605    -30.0891     -2.6378
      0.450      275.0     10.8678    -16.1010      2.2755
      0.450      280.0     11.6161     -4.4999      6.4600
      0.450      285.0     12.1430      4.4457      9.6528
      0.450      290.0     12.5242     11.5680     12.1688
      0.450      295.0     12.8325     17.3474     14.2096
      0.450      300.0     13.0906     22.0349     15.8704
      0.450      305.0     13.3064     25.8032     17.2112
      0.450      310.0     13.4863     28.7966     18.2819
      0.450      315.0     13.6354     31.1410     19.1261
      0.450      320.0     13.7582     32.9473     19.7820
      0.450      325.0     13.8616     34.3162     20.2860
      0.450      330.0     13.9457     35.2924     20.6525
      0.450      335.0     14.0038     35.9338     20.8952
      0.450      340.0     14.0469     36.3712     21.0631
      0.450      345.0     14.0821     36.6847     21.1863
      0.450      350.0     14.1101     36.9010     21.2739
      0.450      355.0     14.1292     37.0322     21.3284
      0.450      360.0     14.1392     37.0958     21.3554
      0.450      365.0     14.1429     37.1193     21.3653
      0.450      370.0     14.1440     37.1258     21.3682
      0.450      375.0     14.1440     37.1258     21.3682
      0.450      380.0     14.1440     37.1258     21.3682
      0.450      385.0     14.1440     37.1258     21.3682
      0.450      390.0     14.1440     37.1258     21.3682
      0.450      395.0     14.1440     37.1258     21.3682
      0.450      400.0     14.1440     37.1258     21.3682
      0.455      200.0     -0.4672   -339.9088   -108.0399
      0.455      205.0     -3.0554   -313.1753   -101.3248
      0.455      210.0     -4.8092   -286.6397    -94.1058
      0.455      215.0     -3.1425   -269.0812    -87.4097
      0.455      220.0     -1.3785   -249.4061    -79.9768
      0.455      225.0     -0.1697   -224.8873    -71.3857
      0.455      230.0      0.5179   -197.5475    -62.2545
      0.455      235.0      1.0349   -164.6750    -51.4856
      0.455      240.0      2.6762   -137.2209    -41.6707
      0.455      245.0      4.4082   -115.8770    -33.7306
      0.455      250.0      5.9264    -98.1356    -27.0774
      0.455      255.0      7.1349    -82.6615    -21.3529
      0.455      260.0      8.0608    -68.4719    -16.2274
      0.455      265.0      8.8418    -54.7157    -11.3376
      0.455      270.0      9.7007    -39.9627     -6.0791
      0.455      275.0     10.4089    -25.7922     -1.1074
      0.455      280.0     11.0915    -12.4062      3.5983
      0.455      285.0     11.7669     -1.6553      7.4640
      0.455      290.0     12.2495      6.7436     10.4533
      0.455      295.0     12.6113     13.4986     12.8398
      0.455      300.0     12.9085     19.0000     14.7850
      0.455      305.0     13.1578     23.4599     16.3676
      0.455      310.0     13.3658     27.0335     17.6414
      0.455      315.0     13.5384     29.8583     18.6538
      0.455      320.0     13.6804     32.0534     19.4459
      0.455      325.0     13.7969     33.7288     20.0559
      0.455      330.0     13.8947     34.9741     20.5170
      0.455      335.0     13.9701     35.8257     20.8380
      0.455      340.0     14.0218     36.3782     21.0483
      0.455      345.0     14.0620     36.7596     21.1964
      0.455      350.0     14.0946     37.0272     21.3033
      0.455      355.0     14.1186     37.1995     21.3742
      0.455      360.0     14.1326     37.2908     21.4127
      0.455      365.0     14.1383     37.3263     21.4278
      0.455      370.0     14.1400     37.3365     21.4322
      0.455      375.0     14.1400     37.3365     21.4322
      0.455      380.0     14.1400     37.3365     21.4322
      0.455      385.0     14.1400     37.3365     21.4322
      0.455      390.0     14.1400     37.3365     21.4322
      0.455      395.0     14.1400     37.3365     21.4322
      0.455      400.0     14.1400     37.3365     21.4322
      0.460      200.0     -5.2153   -410.1691   -133.5300
      0.460      205.0     -0.3261   -340.4220   -108.1067
      0.460      210.0     -2.9484   -313.2518   -101.2764
      0.460      215.0     -4.8822   -286.9080    -94.2404
      0.460      220.0     -3.2094   -269.3669    -87.5457
      0.460      225.0     -1.4374   -249.5628    -80.0664
      0.460      230.0     -0.2343   -224.8019    -71.4025
      0.460      235.0      0.4692   -197.1982    -62.1768
      0.460      240.0      0.9930   -164.0579    -51.3185
      0.460      245.0      2.7071   -136.3369    -41.3696
      0.460      250.0      4.5076   -114.8479    -33.3370
      0.460      255.0      6.0442    -96.9832    -26.6321
      0.460      260.0      7.3860    -79.8715    -20.2982
      0.460      265.0      8.3670    -64.0934    -14.6319
      0.460      270.0      9.1666    -49.5789     -9.4892
      0.460      275.0      9.9220    -35.6503     -4.5621
      0.460      280.0     10.5683    -21.9618      0.2147
      0.460      285.0     11.2641     -9.1862      4.7359
      0.460      290.0     11.9032      0.9723      8.3892
      0.460      295.0     12.3589      8.9651     11.2316
      0.460      300.0     12.7080     15.4224     13.5150
      0.460      305.0     12.9961     20.6743     15.3751
      0.460      310.0     13.2369     24.9096     16.8808
      0.460      315.0     13.4365     28.2792     18.0841
      0.460      320.0     13.6005     30.9167     19.0314
      0.460      325.0     13.7340     32.9402     19.7633
      0.460      330.0     13.8435     34.4584     20.3188
      0.460      335.0     13.9338     35.5440     20.7241
      0.460      340.0     13.9981     36.2492     20.9913
      0.460      345.0     14.0440     36.7081     21.1679
      0.460      350.0     14.0809     37.0248     21.2933
      0.460      355.0     14.1088     37.2319     21.3779
      0.460      360.0     14.1257     37.3429     21.4245
      0.460      365.0     14.1257     37.3429     21.4245
      0.460      370.0     14.1257     37.3429     21.4245
      0.460      375.0     14.1257     37.3429     21.4245
      0.460      380.0     14.1257     37.3429     21.4245
      0.460      385.0     14.1257     37.3429     21.4245
      0.460      390.0     14.1257     37.3429     21.4245
      0.460      395.0     14.1257     37.3429     21.4245
      0.460      400.0     14.1257     37.3429     21.4245
      0.465      200.0         NaN        -Inf        -Inf
      0.465      205.0     -5.5356   -414.2772   -135.0494
      0.465      210.0     -0.1791   -342.7535   -108.7458
      0.465      215.0     -2.6796   -314.1267   -101.3711
      0.465      220.0     -4.9787   -288.0373    -94.6638
      0.465      225.0     -3.3531   -270.3255    -87.9470
      0.465      230.0     -1.5579   -250.6370    -80.4887
      0.465      235.0     -0.3332   -225.8150    -71.7907
      0.465      240.0      0.4089   -198.0363    -62.4833
      0.465      245.0      0.9188   -164.7042    -51.5737
      0.465      250.0      2.7285   -136.0451    -41.2625
      0.465      255.0      5.0786   -110.0564    -31.4308
      0.465      260.0      6.6204    -90.8107    -24.2848
      0.465      265.0      7.7274    -74.5233    -18.3715
      0.465      270.0      8.5854    -59.7062    -13.0933
